soc,energy_wh,jerk,dist_m
0.999157,2.816373336098616,-1.0012064,224.4694761345183
0.9991717,3.156651102286602,-7.2161865,227.3591910457175
0.9990716,3.050213269724098,23.166973,229.56429262178662
0.9991029,2.9689920283388846,-23.221262,231.08840595434165
0.9991268,2.9128538539231075,0.029000733,231.93417042454786
0.9991433,2.982298298367552,0.02111505,233.0960731485911
0.99912286,3.0517427428119968,7.955897,234.47337655562788
0.9991024,3.001012067319475,-0.8059006,235.17277380143284
0.9991174,3.341289833507461,-7.146455,238.0002064705064
0.99901724,3.237146063529918,22.447533,240.1433958785815
0.9990479,3.158205253665819,-22.498228,241.60587683798067
0.9990711,3.104337204994615,0.0282785,242.3902002417434
0.999087,3.0754479596226876,0.020407144,242.49794967330558
0.99909544,3.0904131584507666,0.012668668,243.17692435728165
0.999091,3.065404257590982,9.982394,243.17948528552554
0.9990984,3.0671471114753777,-9.981112,246.17975401009252
0.9990979,2.9566372134538272,29.392971,248.49473264230173
0.9991304,2.8713688338341217,-29.463982,250.12820685447886
0.99915546,2.811202533685597,0.030285379,251.08297331337778
0.99917316,2.7760353024494866,0.022373334,251.3608577321955
0.99918354,2.765799893023033,0.014605707,251.3608577321955
0.9991865,2.765799893023033,0.006937263,254.35856553533478
0.9991865,2.6553843222740707,29.389782,256.6709992102774
0.999219,2.5702096819136844,-29.463856,258.3019407046908
0.99924403,2.5101366702027894,0.03025558,259.25418303867826
0.99926174,2.579581114647234,0.02234416,260.4812361560136
0.9992413,2.6490255590916787,7.6280794,261.9093126247307
0.99922085,2.596424742493932,-0.5902994,262.65933489527
0.99923635,2.6658691869383766,-7.0326204,263.77260687324133
0.9992159,2.7353136313828212,8.330431,265.1130900679821
0.9991955,2.6859391670432022,-1.088308,265.77577110469747
0.99921,3.026216933231188,-7.240107,268.68729474820725
0.9991099,2.9189758123619107,23.413158,270.9140735655248
0.99914145,2.836956125924047,-23.4687,272.4597642918435
0.9991656,2.7800231841713092,0.029253881,273.327037313615
0.99918234,2.849467628615754,0.02136309,274.5012883746179
0.9991619,2.9189120730601985,7.8831663,275.88809461990036
0.9991415,2.8678313763589616,-0.75538284,276.5969674045139
0.99915653,3.2081091425469475,-7.123909,279.4047285438787
0.99905646,3.1046899405803443,22.214575,281.52836163274924
0.99908686,3.0264694551402807,-22.26413,282.9713729964406
0.99910986,2.9733185365776476,0.028050601,283.7362855969718
0.9991255,3.042762981022092,0.020183695,284.85635027380044
0.9991051,3.112207425466537,8.266006,286.2019157569296
0.99908465,3.062645763504612,-1.0372101,286.8696648941284
0.9990992,3.4029235296925977,-7.2265377,289.76879125472107
0.9989991,3.2961390420774346,23.273548,291.98324765713613
0.99903053,3.214573231255146,-23.328379,293.5166728466012
0.99905455,3.1580920701098507,0.02910996,294.37171958314826
0.9990711,3.2275365145542954,0.021222081,295.5388952036704
0.99905074,3.29698095899874,7.9240584,296.9202491937925
0.9990303,3.2461010870292433,-0.7836041,297.6236854092556
0.99904525,3.586378853217229,-7.1367693,300.4426370931922
0.9989452,3.482547466192229,22.347467,302.5773952854641
0.9989757,3.403917206110215,-22.39767,304.0314825152027
0.9989988,3.350358326481509,0.028180234,304.80743763253224
0.9990146,3.4198027709259535,0.020310802,305.9327395212823
0.9989942,3.489247215370398,8.219831,307.28223738188177
0.9989737,3.4395407108383185,-1.0012064,307.95390788193725
0.9989884,3.7798184770263044,-7.2161865,310.8436227931365
0.9988883,3.6733806444638004,23.166973,313.0487243692056
0.9989196,3.592159403078587,-23.221262,314.57283770176065
0.9989435,3.53602122866281,0.029000733,315.4186021719668
0.99896,3.6054656731072545,0.02111505,316.58050489601004
0.9989396,3.674910117551699,7.955897,317.9578083030468
0.9989191,3.6241794420591775,-0.8059006,318.6572055488518
0.9989341,3.9644572082471634,-7.146455,321.48463821792535
0.99883395,3.8603134382696203,22.447533,323.62782762600045
0.9988646,3.7813726284055216,-22.498228,325.09030858539967
0.99888784,3.7275045797343176,0.0282785,325.8746319891624
0.9989037,3.69861533436239,0.020407144,325.9823814207246
0.99891216,3.713580533190469,0.012668668,326.66135610470064
0.99890774,3.6885716323306843,9.982394,326.66391703294454
0.99891514,3.69031448621508,-9.981112,329.6641857575115
0.9989146,3.5798045881935296,29.392971,331.9791643897207
0.99894714,3.494536208573824,-29.463982,333.61263860189786
0.9989722,3.434369908425299,0.030285379,334.5674050607968
0.9989899,3.399202677189189,0.022373334,334.8452894796145
0.99900025,3.3889672677627356,0.014605707,334.8452894796145
0.99900323,3.3889672677627356,0.006937263,337.84299728275374
0.99900323,3.278551697013773,29.389782,340.15543095769635
0.9990357,3.193377056653387,-29.463856,341.7863724521098
0.99906075,3.133304044942492,0.03025558,342.73861478609723
0.99907845,3.098229785640622,0.02234416,343.01398008275146
0.99908876,3.0880871638805245,0.0145769855,343.01398008275146
0.99909174,3.0880871638805245,0.0069088293,346.0116878858907
0.99909174,2.977671593131562,29.38977,348.3241215608333
0.9991242,2.8924969527711757,-29.463856,349.95506305524674
0.99914926,2.8324239410602807,0.03025558,350.9073053892342
